date,close
1975-01-02,70.230000
1975-01-03,70.710000
1975-01-06,71.070000
1975-01-07,71.020000
1975-01-08,70.040000
1975-01-09,71.170000
1975-01-10,72.610000
1975-01-13,72.310000
1975-01-14,71.680000
1975-01-15,72.140000
1975-01-16,72.050000
1975-01-17,70.960000
1975-01-20,71.080000
1975-01-21,70.700000
1975-01-22,71.740000
1975-01-23,72.070000
1975-01-24,72.980000
1975-01-27,75.370000
1975-01-28,76.030000
1975-01-29,77.260000
1975-01-30,76.210000
1975-01-31,76.980000
1975-02-03,77.820000
1975-02-04,77.610000
1975-02-05,78.950000
1975-02-06,78.560000
1975-02-07,78.630000
1975-02-10,78.360000
1975-02-11,78.580000
1975-02-12,79.920000
1975-02-13,81.010000
1975-02-14,81.500000
1975-02-18,80.930000
1975-02-19,81.440000
1975-02-20,82.210000
1975-02-21,82.620000
1975-02-24,81.440000
1975-02-25,79.530000
1975-02-26,80.370000
1975-02-27,80.770000
1975-02-28,81.590000
1975-03-03,83.030000
1975-03-04,83.560000
1975-03-05,83.900000
1975-03-06,83.690000
1975-03-07,84.300000
1975-03-10,84.950000
1975-03-11,84.360000
1975-03-12,83.590000
1975-03-13,83.740000
1975-03-14,84.760000
1975-03-17,86.010000
1975-03-18,85.130000
1975-03-19,84.340000
1975-03-20,83.610000
1975-03-21,83.390000
1975-03-24,81.420000
1975-03-25,82.060000
1975-03-26,83.590000
1975-03-27,83.850000
1975-03-31,83.360000
1975-04-01,82.640000
1975-04-02,82.430000
1975-04-03,81.510000
1975-04-04,80.880000
1975-04-07,80.350000
1975-04-08,80.990000
1975-04-09,82.840000
1975-04-10,83.770000
1975-04-11,84.180000
1975-04-14,85.600000
1975-04-15,86.300000
1975-04-16,86.600000
1975-04-17,87.250000
1975-04-18,86.300000
1975-04-21,87.230000
1975-04-22,87.090000
1975-04-23,86.120000
1975-04-24,86.040000
1975-04-25,86.620000
1975-04-28,86.230000
1975-04-29,85.640000
1975-04-30,87.300000
1975-05-01,88.100000
1975-05-02,89.220000
1975-05-05,90.080000
1975-05-06,88.640000
1975-05-07,89.080000
1975-05-08,89.560000
1975-05-09,90.530000
1975-05-12,90.610000
1975-05-13,91.580000
1975-05-14,92.270000
1975-05-15,91.410000
1975-05-16,90.430000
1975-05-19,90.530000
1975-05-20,90.070000
1975-05-21,89.060000
1975-05-22,89.390000
1975-05-23,90.580000
1975-05-27,90.340000
1975-05-28,89.710000
1975-05-29,89.680000
1975-05-30,91.150000
1975-06-02,92.580000
1975-06-03,92.890000
1975-06-04,92.600000
1975-06-05,92.690000
1975-06-06,92.480000
1975-06-09,91.210000
1975-06-10,90.440000
1975-06-11,90.550000
1975-06-12,90.080000
1975-06-13,90.520000
1975-06-16,91.460000
1975-06-17,90.580000
1975-06-18,90.390000
1975-06-19,92.020000
1975-06-20,92.610000
1975-06-23,93.620000
1975-06-24,94.190000
1975-06-25,94.620000
1975-06-26,94.810000
1975-06-27,94.810000
1975-06-30,95.190000
1975-07-01,94.850000
1975-07-02,94.180000
1975-07-03,94.360000
1975-07-07,93.540000
1975-07-08,93.390000
1975-07-09,94.800000
1975-07-10,94.810000
1975-07-11,94.660000
1975-07-14,95.190000
1975-07-15,95.610000
1975-07-16,94.610000
1975-07-17,93.630000
1975-07-18,93.200000
1975-07-21,92.440000
1975-07-22,91.450000
1975-07-23,90.180000
1975-07-24,90.070000
1975-07-25,89.290000
1975-07-28,88.690000
1975-07-29,88.190000
1975-07-30,88.830000
1975-07-31,88.750000
1975-08-01,87.990000
1975-08-04,87.150000
1975-08-05,86.230000
1975-08-06,86.250000
1975-08-07,86.300000
1975-08-08,86.020000
1975-08-11,86.550000
1975-08-12,87.120000
1975-08-13,85.970000
1975-08-14,85.600000
1975-08-15,86.360000
1975-08-18,86.200000
1975-08-19,84.950000
1975-08-20,83.220000
1975-08-21,83.070000
1975-08-22,84.280000
1975-08-25,85.060000
1975-08-26,83.960000
1975-08-27,84.430000
1975-08-28,86.400000
1975-08-29,86.880000
1975-09-02,85.480000
1975-09-03,86.030000
1975-09-04,86.200000
1975-09-05,85.620000
1975-09-08,85.890000
1975-09-09,84.600000
1975-09-10,83.790000
1975-09-11,83.450000
1975-09-12,83.300000
1975-09-15,82.880000
1975-09-16,82.090000
1975-09-17,82.370000
1975-09-18,84.060000
1975-09-19,85.880000
1975-09-22,85.070000
1975-09-23,84.940000
1975-09-24,85.740000
1975-09-25,85.640000
1975-09-26,86.190000
1975-09-29,85.030000
1975-09-30,83.870000
1975-10-01,82.930000
1975-10-02,83.820000
1975-10-03,85.950000
1975-10-06,86.880000
1975-10-07,86.770000
1975-10-08,87.940000
1975-10-09,88.370000
1975-10-10,88.210000
1975-10-13,89.460000
1975-10-14,89.280000
1975-10-15,89.230000
1975-10-16,89.370000
1975-10-17,88.860000
1975-10-20,89.820000
1975-10-21,90.560000
1975-10-22,90.710000
1975-10-23,91.240000
1975-10-24,89.830000
1975-10-27,89.730000
1975-10-28,90.510000
1975-10-29,89.390000
1975-10-30,89.310000
1975-10-31,89.040000
1975-11-03,88.090000
1975-11-04,88.510000
1975-11-05,89.150000
1975-11-06,89.550000
1975-11-07,89.330000
1975-11-10,89.340000
1975-11-11,89.870000
1975-11-12,91.190000
1975-11-13,91.040000
1975-11-14,90.970000
1975-11-17,91.460000
1975-11-18,91.000000
1975-11-19,89.980000
1975-11-20,89.640000
1975-11-21,89.530000
1975-11-24,89.700000
1975-11-25,90.710000
1975-11-26,90.940000
1975-11-28,91.240000
1975-12-01,90.670000
1975-12-02,89.330000
1975-12-03,87.600000
1975-12-04,87.840000
1975-12-05,86.820000
1975-12-08,87.070000
1975-12-09,87.300000
1975-12-10,88.080000
1975-12-11,87.800000
1975-12-12,87.830000
1975-12-15,88.090000
1975-12-16,88.930000
1975-12-17,89.150000
1975-12-18,89.430000
1975-12-19,88.800000
1975-12-22,88.140000
1975-12-23,88.730000
1975-12-24,89.460000
1975-12-26,90.250000
1975-12-29,90.130000
1975-12-30,89.770000
1975-12-31,90.190000
1976-01-02,90.900000
1976-01-05,92.580000
1976-01-06,93.530000
1976-01-07,93.950000
1976-01-08,94.580000
1976-01-09,94.950000
1976-01-12,96.330000
1976-01-13,95.570000
1976-01-14,97.130000
1976-01-15,96.610000
1976-01-16,97.000000
1976-01-19,98.320000
1976-01-20,98.860000
1976-01-21,98.240000
1976-01-22,98.040000
1976-01-23,99.210000
1976-01-26,99.680000
1976-01-27,99.070000
1976-01-28,98.530000
1976-01-29,100.110000
1976-01-30,100.860000
1976-02-02,100.870000
1976-02-03,101.180000
1976-02-04,101.910000
1976-02-05,100.390000
1976-02-06,99.460000
1976-02-09,99.620000
1976-02-10,100.470000
1976-02-11,100.770000
1976-02-12,100.250000
1976-02-13,99.670000
1976-02-17,99.050000
1976-02-18,99.850000
1976-02-19,101.410000
1976-02-20,102.100000
1976-02-23,101.610000
1976-02-24,102.030000
1976-02-25,101.690000
1976-02-26,100.110000
1976-02-27,99.710000
1976-03-01,100.020000
1976-03-02,100.580000
1976-03-03,99.980000
1976-03-04,98.920000
1976-03-05,99.110000
1976-03-08,100.190000
1976-03-09,100.580000
1976-03-10,100.940000
1976-03-11,101.890000
1976-03-12,100.860000
1976-03-15,99.800000
1976-03-16,100.920000
1976-03-17,100.860000
1976-03-18,100.450000
1976-03-19,100.580000
1976-03-22,100.710000
1976-03-23,102.240000
1976-03-24,103.420000
1976-03-25,102.850000
1976-03-26,102.850000
1976-03-29,102.410000
1976-03-30,102.010000
1976-03-31,102.770000
1976-04-01,102.240000
1976-04-02,102.250000
1976-04-05,103.510000
1976-04-06,103.360000
1976-04-07,102.210000
1976-04-08,101.280000
1976-04-09,100.350000
1976-04-12,100.200000
1976-04-13,101.050000
1976-04-14,100.310000
1976-04-15,100.670000
1976-04-19,101.440000
1976-04-20,102.870000
1976-04-21,103.320000
1976-04-22,102.980000
1976-04-23,102.290000
1976-04-26,102.430000
1976-04-27,101.860000
1976-04-28,102.130000
1976-04-29,102.130000
1976-04-30,101.640000
1976-05-03,100.920000
1976-05-04,101.460000
1976-05-05,100.880000
1976-05-06,101.160000
1976-05-07,101.880000
1976-05-10,103.100000
1976-05-11,102.950000
1976-05-12,102.770000
1976-05-13,102.160000
1976-05-14,101.340000
1976-05-17,101.090000
1976-05-18,101.260000
1976-05-19,101.180000
1976-05-20,102.000000
1976-05-21,101.260000
1976-05-24,99.440000
1976-05-25,99.490000
1976-05-26,99.340000
1976-05-27,99.380000
1976-05-28,100.180000
1976-06-01,99.850000
1976-06-02,100.220000
1976-06-03,100.130000
1976-06-04,99.150000
1976-06-07,98.630000
1976-06-08,98.800000
1976-06-09,98.740000
1976-06-10,99.560000
1976-06-11,100.920000
1976-06-14,101.950000
1976-06-15,101.460000
1976-06-16,102.010000
1976-06-17,103.610000
1976-06-18,103.760000
1976-06-21,104.280000
1976-06-22,103.470000
1976-06-23,103.250000
1976-06-24,103.790000
1976-06-25,103.720000
1976-06-28,103.430000
1976-06-29,103.860000
1976-06-30,104.280000
1976-07-01,103.590000
1976-07-02,104.110000
1976-07-06,103.540000
1976-07-07,103.830000
1976-07-08,103.980000
1976-07-09,104.980000
1976-07-12,105.900000
1976-07-13,105.670000
1976-07-14,105.950000
1976-07-15,105.200000
1976-07-16,104.680000
1976-07-19,104.290000
